"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.AROM_Rep1"	"Intensity.AROM_Rep2"	"Intensity.AROM_Rep3"	"Mean_arom"	"Median_arom"	"logFC"	"Pvalue_limma"
1170.6496	"Q9CQ22"	"Ragulator complex protein LAMTOR1"	"Lamtor1"	12072000	5795100	11530000	9799033.33333333	11530000	2.21849625373443	0.0348705043407423
941.57973	"Q5SWU9"	"Acetyl-CoA carboxylase 1;Biotin carboxylase"	"Acaca"	2414900	2204700	2935900	2518500	2414900	1.70159525282045	0.100662288354628
1175.6802	"Q9D6Z1"	"Nucleolar protein 56"	"Nop56"	7357400	4961400	7713200	6677333.33333333	7357400	1.65443416913744	0.115240025368701
1301.7747	"O35074"	"Prostacyclin synthase"	"Ptgis"	0	4162400	3660700	2607700	3660700	1.78201139063933	0.0876837111222984
772.46945	"Q61207"	"Prosaposin"	"Psap"	19387000	7676900	13453000	13505633.3333333	13453000	3.45122388673457	0.00151057159205471
1540.8825	"Q64105"	"Sepiapterin reductase"	"Spr"	29996000	26030000	21237000	25754333.3333333	26030000	1.59242659377803	0.12472929686779
1256.6839	"Q6P5D8"	"Structural maintenance of chromosomes flexible hinge domain-containing protein 1"	"Smchd1"	0	1162400	10717000	3959800	1162400	1.94652095763015	0.0731422407686877
1196.6877	"P47753"	"F-actin-capping protein subunit alpha-1;F-actin-capping protein subunit alpha-2"	"Capza1;Capza2"	57354000	41608000	61375000	53445666.6666667	57354000	2.1469635210692	0.042292737868008
1109.6597	"Q68FD5"	"Clathrin heavy chain 1"	"Cltc"	63713000	47260000	73301000	61424666.6666667	63713000	1.51044509871008	0.146778675630298
869.53345	"Q61838"	"Alpha-2-macroglobulin;Alpha-2-macroglobulin 165 kDa subunit;Alpha-2-macroglobulin 35 kDa subunit"	"A2m"	35798000	53857000	72081000	53912000	53857000	4.47281280088657	7.06490573636306e-05
1027.6277	"Q99KJ8"	"Dynactin subunit 2"	"Dctn2"	8111700	6302900	3888800	6101133.33333333	6302900	1.73832022942516	0.0982232965067343
1135.6713	"P51881"	"ADP/ATP translocase 1;ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed"	"Slc25a4;Slc25a5"	151450000	71760000	164420000	129210000	151450000	1.81152532966707	0.0845518789112862
1384.7198	"Q02248"	"Catenin beta-1"	"Ctnnb1"	2917000	3164200	5137000	3739400	3164200	1.63058377311228	0.119893835245128
3066.5372	"Q8K411"	"Presequence protease, mitochondrial"	"Pitrm1"	0	4841800	8919100	4586966.66666667	4841800	1.75693781619616	0.108868781625926
1168.6241	"Q9WVK4"	"EH domain-containing protein 1;EH domain-containing protein 2"	"Ehd1;Ehd2"	24451000	25666000	34582000	28233000	25666000	2.7130304603758	0.0153455526926694
823.55312	"P50429"	"Arylsulfatase B"	"Arsb"	4389600	3292200	6418900	4700233.33333333	4389600	2.54333507735973	0.0169585745751691
1581.7861	"O35381"	"Acidic leucine-rich nuclear phosphoprotein 32 family member A"	"Anp32a"	0	5491400	8601200	4697533.33333333	5491400	1.77003920622539	0.110564717886054
1852.0094	"Q8K299"	"Scavenger receptor class A member 5"	"Scara5"	3921600	2989600	4492000	3801066.66666667	3921600	1.66173108428335	0.112372274177084
1108.5665	"Q61696"	"Heat shock 70 kDa protein 1A;Heat shock 70 kDa protein 1B"	"Hspa1a;Hspa1b"	0	6178400	14442000	6873466.66666667	6178400	1.65896162883686	0.127950223911178
2125.0579	"P20152"	"Vimentin"	"Vim"	322410000	91796000	68777000	160994333.333333	91796000	2.39552125673576	0.0298369406831026
870.55385	"Q9EQK5"	"Major vault protein"	"Mvp"	0	4774500	9174100	4649533.33333333	4774500	1.90970078331942	0.0834774239044727
1191.5918	"O55106"	"Striatin"	"Strn"	0	1448900	2122000	1190300	1448900	1.78522295369232	0.0879493202600365
3049.5808	"P01942"	"Hemoglobin subunit alpha"	"Hba"	862310000	1305500000	355150000	840986666.666667	862310000	1.82799195144356	0.0813893585976964
801.45962	"Q9Z0R4"	"Intersectin-1"	"Itsn1"	41012000	4837100	26848000	24232366.6666667	26848000	2.83125032813647	0.0273472262438588
1094.6084	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	4481100	2805000	0	2428700	2805000	1.51440057250565	0.155322086043527
1788.0509	"Q3U7R1"	"Extended synaptotagmin-1"	"Esyt1"	0	6433700	9553800	5329166.66666667	6433700	2.45287604118039	0.0259930443096706
1063.555	"Q7TNG5"	"Echinoderm microtubule-associated protein-like 2"	"Eml2"	4876600	6363300	11989000	7742966.66666667	6363300	1.86712048286466	0.0744566820926801
1137.5666	"P16546"	"Spectrin alpha chain, non-erythrocytic 1"	"Sptan1"	9837100	9948600	15628000	11804566.6666667	9948600	2.34035296579718	0.0262759400387978
1284.6561	"P70441"	"Na(+)/H(+) exchange regulatory cofactor NHE-RF1"	"Slc9a3r1"	11809000	12969000	18841000	14539666.6666667	12969000	2.5937018090209	0.0148348041100297
1273.7183	"P02088"	"Hemoglobin subunit beta-1;Hemoglobin subunit epsilon-Y2;Hemoglobin subunit beta-2"	"Hbb-b1;Hbb-y;Hbb-b2"	258600000	690630000	1143400000	697543333.333333	690630000	3.00712644770006	0.00518539832300552
1321.7282	"Q99MN9"	"Propionyl-CoA carboxylase beta chain, mitochondrial"	"Pccb"	5875900	5242500	0	3706133.33333333	5242500	1.56812222831908	0.156999355359065
1516.8654	"P41241"	"Tyrosine-protein kinase CSK"	"Csk"	2963600	2434600	4452000	3283400	2963600	1.78529730231908	0.0887612816921248
876.40112	"P14069"	"Protein S100-A6"	"S100a6"	24477000	43775000	70532000	46261333.3333333	43775000	3.42265928193918	0.00225902159323213
1108.5144	"Q61656"	"Probable ATP-dependent RNA helicase DDX5"	"Ddx5"	26339000	8946700	21265000	18850233.3333333	21265000	1.70521037461012	0.135437037526321
792.36223	"Q78PY7"	"Staphylococcal nuclease domain-containing protein 1"	"Snd1"	5358300	2987300	7024900	5123500	5358300	2.78308285702493	0.00864831406458202
1159.6271	"A3KGV1"	"Outer dense fiber protein 2"	"Odf2"	21440000	5702500	13462000	13534833.3333333	13462000	1.66674228391716	0.135341161973104
1499.6425	"Q05816"	"Fatty acid-binding protein, epidermal"	"Fabp5"	581300000	213570000	307330000	367400000	307330000	4.15431082876599	0.000203970529935189
1345.6449	"Q9CQF9"	"Prenylcysteine oxidase"	"Pcyox1"	15241000	12437000	20162000	15946666.6666667	15241000	1.88978839237588	0.0699133334975974
772.48808	"P14824"	"Annexin A6"	"Anxa6"	0	12814000	22278000	11697333.3333333	12814000	3.01687781520159	0.00656626670066615
1078.5845	"Q8BLF1"	"Neutral cholesterol ester hydrolase 1"	"Nceh1"	8702200	4438700	6234100	6458333.33333333	6234100	2.47384055402208	0.0203880815723738
1371.7796	"P57780"	"Alpha-actinin-4;Alpha-actinin-3;Alpha-actinin-1"	"Actn4;Actn3;Actn1"	52307000	12957000	0	21754666.6666667	12957000	1.99773473824854	0.0837968767996177
1388.6911	"Q8BVE3"	"V-type proton ATPase subunit H"	"Atp6v1h"	7191000	3072200	5765200	5342800	5765200	1.64415748871922	0.116144160672419
890.47178	"P97371"	"Proteasome activator complex subunit 1"	"Psme1"	12237000	13397000	19748000	15127333.3333333	13397000	1.96749718393643	0.0610154290862568
2034.9898	"Q3TXS7"	"26S proteasome non-ATPase regulatory subunit 1"	"Psmd1"	34433000	9306100	3604800	15781300	9306100	2.00413170700381	0.0716371289460106
2026.0443	"P26039"	"Talin-1"	"Tln1"	15871000	18357000	16450000	16892666.6666667	16450000	2.12675608419127	0.0410655411055225
1919.9629	"P54071"	"Isocitrate dehydrogenase [NADP], mitochondrial"	"Idh2"	24190000	23035000	39446000	28890333.3333333	24190000	2.07944519382309	0.046638179947034
832.48069	"Q8VCW8"	"Acyl-CoA synthetase family member 2, mitochondrial"	"Acsf2"	9215300	20087000	36299000	21867100	20087000	2.37396469371526	0.025801922871306
1227.6095	"Q3THE2"	"Myosin regulatory light chain 12B;Myosin regulatory light polypeptide 9"	"Myl12b;Myl9"	43880000	46030000	66409000	52106333.3333333	46030000	2.03124377483497	0.0523443254925085
1545.7432	"P06728"	"Apolipoprotein A-IV"	"Apoa4"	47165000	51730000	58313000	52402666.6666667	51730000	2.67771780600885	0.0116154800677832
1070.6084	"P63087"	"Serine/threonine-protein phosphatase PP1-gamma catalytic subunit"	"Ppp1cc"	36523000	14055000	35898000	28825333.3333333	35898000	2.14410515238034	0.0652306370714404
1071.5924	"Q9WVJ2"	"26S proteasome non-ATPase regulatory subunit 13"	"Psmd13"	21058000	12642000	20894000	18198000	20894000	2.56959566066643	0.025820123671381
784.48069	"P49182"	"Heparin cofactor 2"	"Serpind1"	0	9235200	10076000	6437066.66666667	9235200	2.74280402183242	0.0114703374167324
1376.7816	"Q61233"	"Plastin-2"	"Lcp1"	29152000	2498800	4302700	11984500	4302700	3.58061934133055	0.00187086266046063
999.57129	"P62137"	"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit"	"Ppp1ca"	7457900	6808700	14042000	9436200	7457900	2.10802683939446	0.0447687871422619
1801.8015	"P16045"	"Galectin-1"	"Lgals1"	143880000	82937000	30355000	85724000	82937000	1.56611044928038	0.134809944874118
1229.6252	"Q60865"	"Caprin-1"	"Caprin1"	15610000	8813000	15220000	13214333.3333333	15220000	2.37357787944443	0.0278590585310573
865.393	"P06801"	"NADP-dependent malic enzyme"	"Me1"	48040000	31970000	58740000	46250000	48040000	1.9621054724617	0.0917290107787082
1528.8097	"Q9EPC1"	"Alpha-parvin"	"Parva"	0	5306200	5252500	3519566.66666667	5252500	2.0438656792468	0.0538139775755533
1409.813	"Q99LC5"	"Electron transfer flavoprotein subunit alpha, mitochondrial"	"Etfa"	35009000	22532000	58993000	38844666.6666667	35009000	1.69895048611207	0.103966869170896
936.49165	"Q9D1A2"	"Cytosolic non-specific dipeptidase"	"Cndp2"	21989000	16819000	24210000	21006000	21989000	1.92268702151256	0.0660671760265568
1539.7061	"Q99JY9"	"Actin-related protein 3"	"Actr3"	28237000	18717000	32014000	26322666.6666667	28237000	1.80675136320783	0.0815491618657856
1942.0775	"P51885"	"Lumican"	"Lum"	177460000	77620000	117280000	124120000	117280000	2.9958160487981	0.00613064814238001
1267.6772	"P51174"	"Long-chain specific acyl-CoA dehydrogenase, mitochondrial"	"Acadl"	42294000	28801000	79267000	50120666.6666667	42294000	1.80411012070633	0.086028936693387
995.53999	"P70460"	"Vasodilator-stimulated phosphoprotein"	"Vasp"	3787500	3339100	4654500	3927033.33333333	3787500	1.54845280137353	0.137192134544553
1053.6182	"Q9DCW4"	"Electron transfer flavoprotein subunit beta"	"Etfb"	14234000	10477000	27680000	17463666.6666667	14234000	1.62904007724346	0.11968695250854
1661.8447	"P07724"	"Serum albumin"	"Alb"	231840000	111170000	122960000	155323333.333333	122960000	2.81466960812282	0.00963756435443264
941.46068	"P16045"	"Galectin-1"	"Lgals1"	77491000	23416000	65235000	55380666.6666667	65235000	2.27443912722741	0.0339749131097664
1657.9655	"Q9D1A2"	"Cytosolic non-specific dipeptidase"	"Cndp2"	71464000	14215000	9376800	31685266.6666667	14215000	2.05304308397507	0.0663781339237171
1118.5972	"P09055"	"Integrin beta-1"	"Itgb1"	0	12596000	10171000	7589000	10171000	1.54026301165841	0.165896556531635
970.49713	"Q921I1"	"Serotransferrin"	"Tf"	204250000	253620000	378350000	278740000	253620000	2.08517889143842	0.0446930725410369
2813.3762	"Q5SUR0"	"Phosphoribosylformylglycinamidine synthase"	"Pfas"	10912000	1705500	0	4205833.33333333	1705500	1.58154665018983	0.164192013771206
1616.925	"Q9CZR2"	"N-acetylated-alpha-linked acidic dipeptidase 2"	"Naalad2"	3156300	3283800	3097200	3179100	3156300	1.85570256182924	0.071668234224462
797.50109	"P17427"	"AP-2 complex subunit alpha-2"	"Ap2a2"	10791000	8761400	21701000	13751133.3333333	10791000	1.75784460252465	0.0988096448678426
881.53345	"Q60902"	"Epidermal growth factor receptor substrate 15-like 1"	"Eps15l1"	3114200	2506300	4511400	3377300	3114200	1.5858711280022	0.13065977553904
965.62735	"Q8BG51"	"Mitochondrial Rho GTPase 1"	"Rhot1"	4846200	1614300	3057800	3172766.66666667	3057800	2.27883287494602	0.0316309422814074
1171.6853	"Q8BFQ8"	"Parkinson disease 7 domain-containing protein 1"	"Pddc1"	1729100	1144600	2486900	1786866.66666667	1729100	1.82316362703738	0.0825517752936619
897.56878	"Q61247"	"Alpha-2-antiplasmin"	"Serpinf2"	10190000	18461000	24212000	17621000	18461000	2.4547149300977	0.0197212759305392
757.41565	"Q9WTQ5"	"A-kinase anchor protein 12"	"Akap12"	18476000	0	20553000	13009666.6666667	18476000	1.73573367909676	0.192753978616569
1122.6761	"Q7TPV4"	"Myb-binding protein 1A"	"Mybbp1a"	3741700	1269700	2558900	2523433.33333333	2558900	1.64432971417109	0.119573394676461
2472.3046	"Q62465"	"Synaptic vesicle membrane protein VAT-1 homolog"	"Vat1"	156560000	26978000	7569300	63702433.3333333	26978000	2.66459000795928	0.0209014767280089
951.53893	"P47757"	"F-actin-capping protein subunit beta"	"Capzb"	1849600	0	2895000	1581533.33333333	1849600	1.64152821968505	0.121479861633092
917.46405	"P04186"	"Complement factor B;Complement factor B Ba fragment;Complement factor B Bb fragment"	"Cfb"	2414600	1415900	9374400	4401633.33333333	2414600	2.59740999811536	0.0205843378803654
1071.5924	"P29758"	"Ornithine aminotransferase, mitochondrial"	"Oat"	18934000	15369000	26570000	20291000	18934000	1.61192205391473	0.120627445523734
1755.9268	"Q923D2"	"Flavin reductase (NADPH)"	"Blvrb"	79214000	63152000	83280000	75215333.3333333	79214000	2.50584555155853	0.0180713597834645
2504.2469	"Q9JIY5"	"Serine protease HTRA2, mitochondrial"	"Htra2"	0	1244800	2432600	1225800	1244800	1.61258232256892	0.120150675347513
1310.6944	"Q9JK53"	"Prolargin"	"Prelp"	41839000	40205000	84900000	55648000	41839000	5.13359770492588	8.0163128807707e-06
772.48471	"O88700"	"Bloom syndrome protein homolog"	"Blm"	80269000	32524000	134300000	82364333.3333333	80269000	4.10601130973262	0.000271416786537135
786.50036	"Q8BH64"	"EH domain-containing protein 2"	"Ehd2"	2252000	3662900	4302300	3405733.33333333	3662900	1.87761888888496	0.0701822785060335
762.50036	"Q62000"	"Mimecan"	"Ogn"	4198700	5717900	18479000	9465200	5717900	3.83416733305115	0.000510304802977255
1953.9684	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1"	"Iqgap1"	23881000	11999000	21488000	19122666.6666667	21488000	2.66059379490344	0.012807471142611
870.49232	"P26039"	"Talin-1"	"Tln1"	6919900	2967900	14717000	8201600	6919900	2.98704167087615	0.00710552113836234
982.54475	"P31996"	"Macrosialin"	"Cd68"	75927000	24440000	42741000	47702666.6666667	42741000	6.34447922407905	1.43290176572455e-07
1523.7732	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	12351000	12723000	14617000	13230333.3333333	12723000	2.41272974484059	0.0272896540523238
914.48214	"P14069"	"Protein S100-A6"	"S100a6"	34695000	86937000	98014000	73215333.3333333	86937000	1.86179901504652	0.0734051646881555
1117.5438	"P20152"	"Vimentin"	"Vim"	306310000	156100000	193390000	218600000	193390000	4.84440454414764	6.76259005100561e-05
1105.6132	"P39061"	"Collagen alpha-1(XVIII) chain;Endostatin"	"Col18a1"	0	9714500	9688600	6467700	9688600	1.54544066603173	0.160349683379942
1295.7085	"A6X935"	"Inter alpha-trypsin inhibitor, heavy chain 4"	"Itih4"	11752000	13230000	15765000	13582333.3333333	13230000	3.41551475401891	0.0015034647176252
1210.5942	"Q923D2"	"Flavin reductase (NADPH)"	"Blvrb"	82028000	52851000	80434000	71771000	80434000	2.81212104228005	0.00805937865163817
1074.6073	"Q6R0H7"	"Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas;Guanine nucleotide-binding protein G(s) subunit alpha isoforms short"	"Gnas"	6468600	6464100	12552000	8494900	6468600	2.58129314007402	0.0166972886821121
1045.5226	"P20152"	"Vimentin"	"Vim"	176050000	94016000	167170000	145745333.333333	167170000	2.59266267852068	0.0160223480170804
2323.1114	"P20152"	"Vimentin"	"Vim"	360940000	105190000	8255700	158128566.666667	105190000	1.77510772840142	0.119754661422959
874.43961	"Q60749"	"KH domain-containing, RNA-binding, signal transduction-associated protein 1;KH domain-containing, RNA-binding, signal transduction-associated protein 2"	"Khdrbs1;Khdrbs2"	11226000	4504700	37424000	17718233.3333333	11226000	1.63515642877922	0.130614767375978
842.46102	"Q00623"	"Apolipoprotein A-I;Proapolipoprotein A-I;Truncated apolipoprotein A-I"	"Apoa1"	139520000	182780000	195880000	172726666.666667	182780000	4.24902748799194	0.000419798899011825
1622.8879	"Q9DBG5"	"Perilipin-3"	"Plin3"	7502100	3060200	5315400	5292566.66666667	5315400	2.75279163853992	0.00929081366516886
997.50803	"E9Q7G0"	""	"Numa1"	0	709940	1917400	875780	709940	1.90712524246494	0.0689673583198157
971.52876	"O08638"	"Myosin-11"	"Myh11"	14758000	17901000	13826000	15495000	14758000	2.31135364291586	0.0270732127497871
828.44537	"Q9QY76"	"Vesicle-associated membrane protein-associated protein B"	"Vapb"	0	10058000	55292000	21783333.3333333	10058000	2.37359475695863	0.0416902852652887
760.41531	"Q64314"	"Hematopoietic progenitor cell antigen CD34"	"Cd34"	11004000	14170000	17630000	14268000	14170000	2.99095713795446	0.00595011075480215
1130.6448	"P06728"	"Apolipoprotein A-IV"	"Apoa4"	9623200	16330000	45713000	23888733.3333333	16330000	4.83482871838927	4.56325095504579e-05
1946.9255	"O08638"	"Myosin-11"	"Myh11"	22158000	28813000	27512000	26161000	27512000	3.99518249322903	0.000378403788959807
1285.6303	"Q91W90"	"Thioredoxin domain-containing protein 5"	"Txndc5"	0	8353900	12754000	7035966.66666667	8353900	1.50097346757996	0.18092414988199
1948.9854	"Q8VDD5"	"Myosin-9"	"Myh9"	28005000	33016000	56896000	39305666.6666667	33016000	3.01821600400984	0.00488020719552686
1911.9538	"O08638"	"Myosin-11"	"Myh11"	21930000	37148000	27882000	28986666.6666667	27882000	1.94688447727841	0.067346667565701
1099.5986	"Q99PL5"	"Ribosome-binding protein 1"	"Rrbp1"	8961000	8355800	11817000	9711266.66666667	8961000	2.35454728195455	0.0264531822083707
969.56073	"P47740"	"Fatty aldehyde dehydrogenase"	"Aldh3a2"	5121800	3238800	6921100	5093900	5121800	2.14152032288317	0.0445604302033655
1344.8017	"Q9WTI7"	"Unconventional myosin-Ic"	"Myo1c"	1421500	2033500	0	1151666.66666667	1421500	1.5632776662328	0.133055263237813
1728.8642	"Q8BL66"	"Early endosome antigen 1"	"Eea1"	2802200	2354300	3287100	2814533.33333333	2802200	1.95915109288254	0.0626427291777587
1251.6459	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1"	"Iqgap1"	6015900	4080300	6524600	5540266.66666667	6015900	2.32009537616044	0.0274223600912111
1057.5404	"O08585"	"Clathrin light chain A"	"Clta"	12473000	5431800	10798000	9567600	10798000	2.02406866980946	0.0580240783208856
1240.6776	"Q9QXX4"	"Calcium-binding mitochondrial carrier protein Aralar1;Calcium-binding mitochondrial carrier protein Aralar2"	"Slc25a12;Slc25a13"	3300400	3341500	0	2213966.66666667	3300400	1.51457716698793	0.144619498850823
1917.9895	"Q8VDD5"	"Myosin-9"	"Myh9"	12448000	9193000	4658000	8766333.33333333	9193000	2.11241224919232	0.0437306827963203
2762.3334	"Q8BTM8"	"Filamin-A"	"Flna"	14169000	28113000	28165000	23482333.3333333	28113000	2.69226358541589	0.0111616419816805
1735.9217	"P19324"	"Serpin H1"	"Serpinh1"	7647400	18270000	0	8639133.33333333	7647400	1.67658404793757	0.136656405603449
1872.0105	"Q61292"	"Laminin subunit beta-2"	"Lamb2"	7781200	2790200	0	3523800	2790200	1.68569073221867	0.131302448689407
2032.1681	"P09055"	"Integrin beta-1"	"Itgb1"	10229000	8985800	10622000	9945600	10229000	1.76032341865543	0.089772387207316
1441.7777	"P02468"	"Laminin subunit gamma-1"	"Lamc1"	12401000	11003000	29001000	17468333.3333333	12401000	2.94486471950834	0.00717698521841592
1744.8228	"P16546"	"Spectrin alpha chain, non-erythrocytic 1"	"Sptan1"	8019100	9077900	11913000	9670000	9077900	2.28869855189947	0.0312921664024595
1383.667	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	10392000	8991000	14943000	11442000	10392000	2.05604265598565	0.0503020185796539
900.52803	"P63038"	"60 kDa heat shock protein, mitochondrial"	"Hspd1"	119730000	66859000	217250000	134613000	119730000	2.17681881969624	0.0402650326674974
857.44945	"Q9CR68"	"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11"	"Uqcrfs1"	142320000	11014000	16655000	56663000	16655000	2.59957858706388	0.0196940159812059
935.40837	"Q8C633"	"Calcium-binding and spermatid-specific protein 1"	"Cabs1"	16960000	4714900	19657000	13777300	16960000	1.65101360779605	0.142521511694647
2788.3225	"Q8BH64"	"EH domain-containing protein 2"	"Ehd2"	3301700	19898000	2259000	8486233.33333333	3301700	1.85762599069275	0.0919260131440374
1208.6289	"P97290"	"Plasma protease C1 inhibitor"	"Serping1"	9815700	15113000	10633000	11853900	10633000	2.598642700181	0.0135580033245184
